"13638","风热犯肺证"
"13641","胃热证"
"13642","胃气上逆证"
"13645","热毒壅肺证"
"13647","阴虚肺燥证"
"13658","肺胃热盛证"
"13651","肺热证"
"13657","阴虚肺热证"
"13654","痰热壅肺证"
"13653","湿热蕴结肌肤证"
"17228","气滞血瘀证"
"14447","肝胆湿热证"
"14210","痰热动风证"
"14487","脾肺气虚证"
"14494","气虚证"
"13155","脾虚湿困证"
"14506","肾气虚证"
"15125","风轮风热证"
"13018","阳明湿热证"
"14629","气血亏虚证"
"14666","脾肾不足证"
"17229","肝肾阴虚证"
"15612","热毒蕴结证"
"17230","冲任不固证"
"15907","气虚证"
"13423","冲任虚衰证"
"15908","血虚外感证"
"16014","瘀血证"
"16207","脾胃热盛证"
"10837","热扰胸膈证"
"10810","脾胃气滞证"
"10663","肝郁气滞证"
"11171","津伤燥热证"
"11397","瘀血内阻证"
"10656","食伤脾胃证"
"11407","气阴两虚证"
"11470","阴虚火旺证"
"12294","风轮阴虚证"
"12295","气滞血瘀证"
"12296","肾虚不固证"
"12297","血瘀证"
"12298","血瘀证"
"12299","气滞证"
"12300","气滞血瘀证"
"12301","气滞证"
"12302","阴虚血热证"
"12303","湿热蕴结肌肤证"
"12304","毒壅上焦证"
"12305","湿毒蕴结肌肤证"
"12306","大肠湿热证"
"12307","血瘀证"
"12308","湿热痹阻证"
"12309","热痰证"
"12310","脾虚气滞证"
"12311","热毒蕴结肌肤证"
"12312","痰热壅肺证"
"12313","气滞痰凝证"
"12314","脾气虚证"
"12315","水湿泛滥证"
"12316","肝火上炎证"
"12317","寒湿阻滞证"
"12318","风热壅盛证"
"12319","脾虚湿困证"
"12320","肾气不固证"
"12321","胃阴虚证"
"12322","肺肾阴虚证"
"12323","气血两虚证"
"12324","肾精亏虚证"
"12325","肾精不足证"
"12326","血燥证"
"12327","湿热蕴结肌肤证"
"12328","心火亢盛证"
"12329","心火亢盛证"
"12330","心火亢盛证"
"12331","心火亢盛证"
"12332","心胃火盛证"
"12333","心火亢盛证"
"12334","心火亢盛证"
"12335","心火亢盛证"
"12336","心火亢盛证"
"12337","肺热炽盛证"
"12338","寒饮停肺证"
"12339","痰热壅肺证"
"12340","血热挟湿证"
"12350","肝火上炎证"
"12341","三焦湿热证"
"12342","肝火上炎证"
"12343","肝火上炎证"
"12344","肝火上炎证"
"12345","肝经湿热证"
"12346","肝火上炎证"
"12347","肝火上炎证"
"12348","肝火上炎证"
"12349","肝火上炎证"
"12351","肝郁化火证"
"12352","肝风内动证"
"12353","肝火上炎证"
"12354","肾阴虚火旺证"
"12355","痰热壅肺证"
"12356","痰热壅肺证"
"12357","痰热壅肺证"
"12358","痰热壅肺证"
"12359","风热袭肺证"
"12360","肺热炽盛证"
"12361","风热袭肺证"
"12362","风轮风热证"
"12363","肺热炽盛证"
"12364","风热上扰证"
"12365","胃热证"
"12366","胃热证"
"12367","肝胆湿热证"
"12368","寒痰阻肺证"
"12369","胆热证"
"12370","湿热下注证"
"12371","风热上扰证"
"12372","脾胃湿热证"
"12373","胃热证"
"12374","脾经湿热证"
"12375","脾胃阳虚证"
"12376","湿热证"
"12377","邪毒炽盛证"
"12378","脾虚湿困证"
"12379","肺热炽盛证"
"12380","心火亢盛证"
"12381","肺热炽盛证"
"12382","心火亢盛证"
"12383","脾虚湿困证"
"12384","肝火上炎证"
"12385","肺热炽盛证"
"12386","风热上扰证"
"12387","脾气下陷证"
"12388","脾虚湿困证"
"12389","湿热蕴结肌肤证"
"12390","湿热蕴结肌肤证"
"12391","火热证"
"12392","火热证"
"12393","脾阴虚证"
"12394","冲任虚衰证"
"12395","冲任瘀阻证"
"12396","冲热瘀阻证"
"12397","冲任瘀阻证"
"12398","血瘀证"
"16552","心肝血虚证"
"12399","血瘀证"
"12400","血瘀证"
"12401","血虚风燥证"
"12402","水湿泛滥证"
"12403","阴虚血燥证"
"12404","血虚津亏证"
"12405","脾虚湿困证"
"12406","脾虚湿热证"
"12407","水热互结证"
"12408","风湿化热证"
"12409","气滞水停证"
"12410","水饮内停证"
"12411","寒饮停肺证"
"12412","风水犯肺证"
"12413","湿热内蕴证"
"12523","寒湿困脾证"
"12524","寒湿困脾证"
"12525","脾虚湿困证"
"12526","寒滞肝脉证"
"12527","风湿犯表证"
"12528","脾虚气滞证"
"12529","肾虚寒凝证"
"12530","湿热蕴结肌肤证"
"12531","风火热毒证"
"12532","大肠结热证"
"12533","湿热下注证"
"12534","血瘀证"
"12535","血瘀证"
"12536","虚阳浮越证"
"12537","大肠湿热证"
"12538","血瘀证"
"12539","胃阴虚证"
"12540","血瘀证"
"12541","湿热证"
"12542","大肠湿热证"
"12543","风热上扰证"
"12544","肾精不足证"
"12545","阴虚湿热证"
"12546","毒壅上焦证"
"12547","湿热下注证"
"12548","大肠湿热证"
"12549","脾虚痰湿证"
"12550","血瘀证"
"12551","心气阴两虚证"
"12552","风痰证"
"12553","大肠湿热证"
"12554","寒湿痹阻证"
"12555","风热疫毒证"
"12556","血热动风证"
"12557","肾精不足证"
"12558","风毒在表证"
"12559","小儿脾虚生风证"
"12560","风痰证"
"12561","肝火上炎证"
"12562","心肾不交证"
"12563","心血虚证"
"12564","胃气上逆证"
"12565","血瘀证"
"12566","心气虚证"
"12567","心气血两虚证"
"12568","心气虚证"
"12569","心肾不交证"
"12570","心气虚证"
"12571","胃寒证"
"12572","精血不足证"
"12573","气滞血瘀证"
"12574","肝风内动证"
"12575","脾阳虚证"
"12576","风热上扰证"
"12577","痰热壅肺证"
"12578","肝肾不足证"
"12579","心气虚证"
"12580","肝阳虚证"
"12581","风热上扰证"
"12582","气滞血瘀证"
"12583","气滞血瘀证"
"12584","脾阳虚证"
"12585","痰热壅肺证"
"12586","气滞痰凝证"
"12587","肺气虚证"
"12588","表寒肺热证"
"12589","风寒犯肺证"
"12590","痰热痹阻证"
"12591","痰迷心窍证"
"12592","痰迷心窍证"
"12593","寒凝血瘀证"
"12594","血瘀证"
"12595","血瘀证"
"12596","血瘀证"
"12597","血瘀证"
"12598","风热上扰证"
"12599","风热上扰证"
"12600","血虚风动证"
"12601","血瘀证"
"12602","血瘀证"
"12603","风火热毒证"
"12604","血瘀证"
"12605","肝风内动证"
"12606","风热上扰证"
"12607","风寒犯肺证"
"12608","风热上扰证"
"12609","风痰证"
"12610","风寒表证"
"12611","风湿化热证"
"12612","血虚动风证"
"12613","表寒肺热证"
"12614","痰热壅肺证"
"12615","痰热壅肺证"
"12616","肾不纳气证"
"12617","痰热壅肺证"
"12618","热毒蕴结肌肤证"
"12619","血瘀证"
"12620","肝阴虚证"
"12621","气滞血瘀证"
"12622","热毒炽盛证"
"12623","气血两虚证"
"12624","风热上扰证"
"12625","心脾两虚证"
"12626","痰热壅肺证"
"12627","心肾不交证"
"12628","肾精不足证"
"12629","大肠虚寒证"
"12630","脾胃气虚证"
"12631","脾胃虚寒证"
"12632","风寒犯表证"
"12633","心阳虚证"
"12634","脾虚湿困证"
"12635","脾虚水停证"
"12636","脾阳虚证"
"12637","肾气虚证"
"12638","大肠湿热证"
"12639","脾气虚证"
"12640","冲任虚衰证"
"12641","冲任不固证"
"12642","冲任瘀阻证"
"12644","肝火上炎证"
"12643","胃阴虚证"
"12645","胞宫虚寒证"
"12646","肾精不足证"
"12647","肝肾阴虚证"
"12648","痰热壅肺证"
"12649","脾胃虚寒证"
"12650","脾胃阳虚证"
"12651","脾肾阳虚证"
"12652","脾胃虚寒证"
"12653","肝阳上亢证"
"12654","脾胃虚寒证"
"12655","脾阳虚证"
"12656","痰热壅肺证"
"12657","脾胃虚寒证"
"12658","冲任瘀阻证"
"13429","大肠虚寒证"
"12659","寒饮停肺证"
"12660","心肾不交证"
"12661","火毒证"
"12662","肝阳上亢证"
"12663","风痰证"
"12664","湿热下注证"
"12665","火毒凝结证"
"12666","胃气上逆证"
"12667","痰阻肺络证"
"12668","痰热壅肺证"
"12669","痰瘀阻肺证"
"12670","痰热壅肺证"
"12671","阴虚肺热证"
"12672","肝火上炎证"
"12673","肝肾阴虚证"
"12674","火毒凝结证"
"12675","风痰证"
"12676","血热证"
"12677","清阳不升证"
"12678","气血两虚证"
"12679","清阳不升证"
"12680","气血两虚证"
"12681","脾胃气虚证"
"12682","脾气虚证"
"12683","脾气虚证"
"12684","脾胃气虚证"
"12685","气血两虚证"
"12686","脾经湿热证"
"12687","气血两虚证"
"12688","阴阳两虚证"
"12689","气血两虚证"
"12690","肺气阴两虚证"
"12691","气虚血瘀证"
"12692","风寒犯肺证"
"12900","痰瘀阻肺证"
"12901","胃热证"
"12902","心肾阳虚证"
"12903","脾肾阳虚证"
"12904","气虚血瘀证"
"12905","胃气上逆证"
"12906","胃热证"
"12907","水饮内停证"
"12908","小儿脾虚肝亢证"
"12909","心气虚证"
"12910","脾胃气虚证"
"12911","脾胃虚寒证"
"12912","心气虚证"
"12913","大肠湿热证"
"12914","肾阳虚证"
"12915","阴阳两虚证"
"12916","大肠湿热证"
"12917","胃气上逆证"
"12918","肝胃不和证"
"12919","脾气下陷证"
"12920","脾肺虚寒证"
"12921","脾胃虚寒证"
"12922","阳虚痰凝证"
"12923","湿毒蕴结肌肤证"
"12924","气阴两虚证"
"12925","气虚证"
"12926","脾肾阳虚证"
"12927","冲任不固证"
"12928","气虚证"
"12929","血瘀证"
"12930","肺气虚证"
"12931","血瘀动血证"
"12932","胃气上逆证"
"12933","脾胃虚弱证"
"12934","心气虚证"
"12935","肝肾脾虚证"
"12936","小儿脾虚动风证"
"12937","气血两虚证"
"12938","清阳不升证"
"12939","脾虚痰热证"
"12940","脾气下陷证"
"12941","脾虚湿热证"
"12942","脾气下陷证"
"12943","脾胃气虚证"
"12944","脾虚气滞证"
"12945","脾肺气虚证"
"12946","膀胱湿热证"
"12947","阳虚血瘀证"
"12948","气血两虚证"
"12949","气虚外感证"
"12950","清阳不升证"
"12951","气阴两虚证"
"12952","气阴两虚证"
"12953","肺肾阴虚证"
"12954","肺肾阴虚证"
"12955","阴虚肺热证"
"12956","胃阴虚证"
"12957","气滞证"
"12958","表寒肺热证"
"12959","寒饮停肺证"
"12960","脾虚湿热证"
"12961","肝胃不和证"
"12962","虚阳浮越证"
"12963","阴阳两虚证"
"12964","脾肾阳虚证"
"12965","心肾阳虚证"
"12966","寒湿困脾证"
"12967","脾胃气虚证"
"12968","脾阳虚证"
"12969","脾胃气虚证"
"12970","脾胃气虚证"
"12971","脾胃气虚证"
"12972","脾虚湿困证"
"12973","肝郁脾虚证"
"12974","气虚外感证"
"12975","气虚外感证"
"12976","胆郁痰扰证"
"12977","肾阳虚证"
"12978","肾精不足证"
"12979","痰火扰心证"
"12980","肾精不足证"
"12981","心脾两虚证"
"12982","正虚毒陷证"
"12983","心肾阳虚证"
"12984","脾虚下陷证"
"12985","气血两虚证"
"12986","气虚血瘀证"
"12987","清阳不升证"
"12988","脾肺气虚证"
"12989","脾气虚证"
"12990","气血两虚证"
"12991","气血两虚证"
"12992","气血两虚证"
"12993","胃气上逆证"
"12994","肾不纳气证"
"12995","气虚证"
"12996","阴虚湿热证"
"12997","阴虚湿热证"
"12998","心肾阳虚证"
"12999","肾虚髓亏证"
"13000","肾精不足证"
"13001","肝肾阴虚证"
"13002","脾肾阳虚证"
"13003","风寒表证"
"13009","少阴兼表证"
"13004","寒湿阻滞证"
"13005","寒湿阻滞证"
"13006","风热上扰证"
"13007","风寒表证"
"13008","少阴阴虚火旺证"
"19672","少阴兼表征"
"13010","血瘀证"
"13011","脾胃湿热证"
"13012","阳虚饮停证"
"13013","风寒犯肺证"
"13014","风寒表证"
"13015","风热上扰证"
"13016","寒湿阻滞证"
"13017","少阴兼表证"
"13019","风寒表证"
"13020","气滞血瘀证"
"13021","风寒袭络证"
"13022","风毒证"
"13023","胃热证"
"13024","风热上扰证"
"13025","胃热证"
"13026","脾胃积热证"
"13027","寒饮停肺证"
"13028","气血两虚证"
"13029","大肠风热证"
"13030","风热表证"
"13031","冲任瘀阻证"
"13032","肾阳虚证"
"13033","肾气不固证"
"13034","肺肾阴虚证"
"13035","气血两虚证"
"13036","风寒袭络证"
"13037","风中经络证"
"13038","肾精不足证"
"13039","脾虚食积证"
"13040","血瘀证"
"13041","胃热证"
"13042","风中经络证"
"13043","气郁化火证"
"13044","脾虚食积证"
"13045","肾精不足证"
"13046","风热上扰证"
"13047","脾虚食积证"
"13048","火毒伤津证"
"13049","肝肾阴虚证"
"13050","水饮内停证"
"13051","冲任虚寒证"
"13052","寒湿痹阻证"
"13053","血瘀证"
"13054","肾精不足证"
"13055","大肠湿热证"
"13056","血热证"
"13057","大肠湿热证"
"13058","大肠湿热证"
"13059","血热证"
"13060","阳明湿热证"
"13061","大肠虫积证"
"13062","大肠不固证"
"13063","虫毒袭肤证"
"13064","大肠热结证"
"13065","大肠热结证"
"13066","大肠热结证"
"13067","大肠热结证"
"13068","冲任热证"
"13069","冲任热证"
"13070","血瘀证"
"13071","血瘀证"
"13072","痰热扰心证"
"13073","血瘀证"
"13074","湿毒蕴结肌肤证"
"13075","冲任热证"
"13076","热毒蕴结肌肤证"
"13077","风痰入络证"
"13078","痰火扰心证"
"13079","水饮内停证"
"13080","风热上扰证"
"13081","心火亢盛证"
"13082","湿热蕴结肌肤证"
"13083","热毒蕴结肌肤证"
"13084","风热上扰证"
"13085","火毒凝结证"
"13086","热盛肉腐证"
"13087","肝肾阴虚证"
"13088","风热上扰证"
"13089","风热上扰证"
"13090","湿热蕴结肌肤证"
"13091","阴虚内热证"
"13092","肝经湿热证"
"13093","肝经湿热证"
"13094","血瘀水停证"
"13095","热盛肉腐证"
"13096","血瘀化热证"
"13097","阴虚内热证"
"13098","虫积血瘀证"
"13099","风热上扰证"
"13100","湿热内蕴证"
"13101","肺热肠结证"
"13280","阳虚痰凝证"
"13281","太阳表寒里饮证"
"13282","太阳表寒里热证"
"13283","风毒蕴肤证"
"13284","风热上扰证"
"13285","风火热毒证"
"13286","脾经湿热证"
"13287","热毒蕴结证"
"13288","气滞血瘀证"
"13289","风热上扰证"
"13290","湿热内蕴证"
"13291","风湿蕴肤证"
"13292","湿毒蕴结肌肤证"
"13293","风热上扰证"
"13294","血热淤结证"
"13295","湿热下注证"
"13296","血瘀证"
"13297","心神火毒证"
"13298","气虚血瘀证"
"13299","气滞痰凝证"
"13300","湿毒蕴结肌肤证"
"13301","寒饮停肺证"
"13302","脾经湿热证"
"13303","脾虚食积证"
"13304","脾虚食积证"
"13305","脾虚饮停证"
"13306","阳虚饮停证"
"13307","气滞血瘀证"
"13308","风湿犯表证"
"13309","风热郁滞肌肤证"
"13310","气虚血瘀证"
"13311","气阴两虚证"
"13312","大肠湿热证"
"13313","脾虚痰湿证"
"13314","大肠热结证"
"13315","痰气交阻证"
"13316","气滞证"
"13317","气郁化火证"
"13318","风痰证"
"13319","大肠不固证"
"13320","肾阴虚证"
"13321","大肠不固证"
"13322","痰气交阻证"
"13323","脾气下陷证"
"13324","风热壅盛证"
"13325","大肠热结证"
"13326","痰气交阻证"
"13327","痰气交阻证"
"13328","痰气交阻证"
"13329","风毒蕴肤证"
"13330","脾经湿热证"
"13331","寒饮停肺证"
"13332","大肠湿热证"
"13333","血瘀水停证"
"13334","肝气郁结证"
"13335","脾虚食积证"
"13336","气滞证"
"13337","痰热壅肺证"
"13338","脾经湿热证"
"13339","气滞证"
"13340","肝郁化火证"
"13341","肝气郁结证"
"13342","气滞血瘀证"
"13343","阴虚湿热证"
"13344","脾虚痰湿证"
"13345","食积痰凝证"
"13346","脾虚痰湿证"
"13347","食滞胃肠证"
"13348","肝胆湿热证"
"13349","大肠热结证"
"13350","热痰证"
"13351","风痰证"
"13352","风湿痹阻证"
"13353","气滞血瘀证"
"13354","食积痰阻证"
"13355","大肠不固证"
"13356","脾虚痰湿证"
"13357","气滞血瘀证"
"13358","大肠湿热证"
"13359","寒湿困脾证"
"13360","冲任瘀阻证"
"13361","痰瘀阻肺证"
"13362","气滞痰凝证"
"13363","心阳虚证"
"13364","风热痰毒证"
"13365","风痰证"
"13366","风热袭肺证"
"13367","肝阴虚证"
"13368","阴阳两虚证"
"13369","脾阳虚证"
"13370","肾阴虚证"
"13371","冲任不固证"
"13372","血热证"
"13373","阴虚血热证"
"13374","阴阳两虚证"
"13375","气血两虚证"
"13376","血热动血证"
"13377","热毒炽盛证"
"13378","大肠湿热证"
"13379","风热上扰证"
"13380","风热疫毒证"
"13381","血热证"
"13382","心火亢盛证"
"13383","风痰证"
"13384","心阴虚证"
"13385","大肠湿热证"
"13386","血热动血证"
"13387","冲任不固证"
"13388","湿热下注证"
"13389","湿热蕴结肌肤证"
"13390","湿热蕴结肌肤证"
"13391","精血不足证"
"13392","肾阴虚证"
"13393","肝血虚证"
"13394","心阴虚证"
"13395","肾虚血瘀证"
"13396","肝肾阴虚证"
"13397","肾阳虚证"
"13398","心肝血虚证"
"13399","脾胃气虚证"
"13400","血虚生风证"
"13401","湿毒蕴结肌肤证"
"13402","大肠津亏证"
"13403","风毒蕴肤证"
"13404","膀胱失约证"
"13405","冲任虚寒证"
"13406","心气阴两虚证"
"13407","脾经湿热证"
"13408","湿热内蕴证"
"13409","肝胆湿热证"
"13410","肾阴虚证"
"13411","肝火上炎证"
"13412","肝经湿热证"
"13413","肝气郁结证"
"13414","脾胃湿热证"
"13415","风热上扰证"
"13416","火热伤津证"
"13417","风火热毒证"
"13418","湿热内蕴证"
"13419","　火热伤津证"
"13420","气郁化火证"
"13421","肝经湿热证"
"13422","湿热痹阻证"
"13424","风热上扰证"
"17029","胃火炽盛证"
"17294","寒凝气滞证"
"11884","肝肾虚寒证"
"11885","　脾肾阳虚证"
"11888","寒凝血瘀证"
"11890","水湿困脾证"
"11891","胞宫虚寒证"
"11892","脾虚湿热证"
"11893","气虚血瘀证"
"11894","痰凝气滞证"
"11895","精血亏虚证"
"11896","风痰上扰证"
"11897","肾精不足证"
"11898","下焦湿热证"
"11899","气血两虚证"
"11900","痰火扰心证"
"11901","脾虚水停证"
"11902","冲任虚寒证"
"11903","脾虚湿热证"
"11904","气虚血弱证"
"11905","脾虚气滞证"
"11906","脾胃阳虚证"
"11907","心脾蕴热证"
"11908","胃热证"
"11909","脾肺气虚证"
"11910","气阴两虚证"
"11911","痰凝气滞证"
"11912","气虚证"
"11913","气滞湿阻证"
"11914","风湿痹阻证"
"11915","寒湿痹阻证"
"11916","脾肾阳虚证"
"11917","气滞血瘀证"
"11918","风湿蕴肤证"
"11919","脾胃气滞证"
"11920","心肾不交证"
"11921","痰热内扰证"
"11922","水饮内停证"
"11923","肾气亏虚证"
"11924","风痰内扰证"
"11925","肾精亏虚证"
"11926","脾气虚证"
"11927","脾气虚证"
"11928","正虚毒陷证"
"11929","脾气虚证"
"12127","心肾不交证"
"12128","肝风内动证"
"12129","胃热证"
"12130","心气阴两虚证"
"12131","脾胃食滞证"
"12132","冲任不固证"
"12133","心气虚证"
"12134","心阳虚证"
"12135","痰火扰心证"
"12136","风邪犯表证"
"12137","心肝血虚证"
"12138","水轮头风痰火证"
"12139","胃气上逆证"
"12140","血虚生风证"
"12141","心胆气虚证"
"12142","心肺气虚证"
"12143","心气虚证"
"12144","心气血两虚证"
"12145","心血虚证"
"12146","心肾不交证"
"12147","心肾不交证"
"12148","心血虚证"
"12149","气虚血瘀证"
"12150","心胆气虚证"
"12222","胆热证"
"12151","心气血两虚证"
"12152","风热上扰证"
"12162","心脾两虚证"
"12153","血虚生风证"
"12154","气血两虚证"
"12155","心气虚证"
"12156","气虚痰阻证"
"12157","血虚外感证"
"12158","小儿气营两燔证"
"12159","小儿热入营血证"
"12160","气虚外感证"
"12161","小儿热极生风证"
"12163","胆热证"
"12164","心气血两虚证"
"12165","心气虚证"
"12166","小儿惊恐惊风证"
"12167","肾气不固证"
"12168","肾精不足证"
"12169","脾虚湿热证"
"12170","水湿内停证"
"12171","气虚血弱证"
"12172","气阴两虚证"
"12173","气滞证"
"12174","寒湿痹阻证"
"12175","风痰阻络证"
"12176","胃热证"
"12177","脾虚气滞证"
"12178","气陷证"
"12179","水气凌心证"
"12180","阳虚外感"
"12181","脾气下陷证"
"12182","寒湿困脾证"
"12183","脾胃湿热证"
"12184","痰热内扰证"
"12185","水饮内停证"
"12186","脾胃虚弱证"
"12187","脾虚湿热证"
"12188","胃热证"
"12189","脾虚水停证"
"12190","痰热壅肺证"
"12191","心气阴两虚证"
"12192","阴虚肺燥证"
"12193","脾虚水停证"
"12194","脾虚痰湿证"
"12195","脾虚痰湿证"
"12196","精血亏虚证"
"12197","脾不统血证"
"12198","脾胃虚寒证"
"12199","脾肾阳虚证"
"12200","脾肾阳虚证"
"12201","肝胆湿热证"
"12202","肺郁水停证"
"12203","肾阳虚证"
"12204","肝郁血瘀证"
"12205","脾虚水停证"
"12206","风湿化热证"
"12207","心阳虚"
"12208","胆热证"
"12209","心气虚证"
"12210","气滞证"
"12211","脾虚湿热证"
"12212","太阳表虚证"
"12213","脾虚湿困证"
"12214","少阴阳虚寒凝证"
"12215","脾虚食积证"
"12216","风热表证"
"12217","风热上扰证"
"12218","风热上扰证"
"12219","真热假寒证"
"12220","风热壅盛证"
"12221","肾精亏虚证"
"12224","胃阴虚证"
"12225","肾气虚证"
"12226","肝肾阴虚证"
"12227","风热上扰证"
"12229","热伤气阴证"
"12230","毒壅上焦证"
"12231","血虚寒凝证"
"12232","下焦蓄血证"
"12233","冲任瘀阻证"
"12234","冲任瘀阻证"
"12235","毒壅上焦证"
"12236","冲任瘀阻证"
"12237","痰迷心窍证"
"12239","血虚外感证"
"12240","肾阳虚证"
"12242","气滞证"
"12243","气滞证"
"12244","气滞证"
"13425","肝风内动"
"13426","风热上扰证"
"13427","胃寒证"
"13428","脾胃虚寒证"
"13430","脾虚湿困证"
"13431","大肠不固证"
"13432","脾胃虚寒证"
"13433","太阳阳明合病证"
"13434","寒湿困脾证"
"13435","大肠热结证"
"13436","水饮内停证"
"13437","阳明腑实证"
"13438","脾阳虚湿困证"
"13439","大肠湿热证"
"13440","风寒犯肺证"
"13441","脾胃虚寒证"
"13442","脾阳虚证"
"13443","脾虚水停证"
"13444","气滞饮停证"
"13445","湿热下注证"
"13446","大肠热结证"
"13447","寒湿痹阻证"
"13448","寒湿痹阻证"
"13449","寒湿痹阻证"
"13450","肝肾亏虚证"
"13451","大肠津亏证"
"13452","风湿痹阻证"
"13453","风湿痹阻证"
"13454","寒湿痹阻证"
"13455","风湿蕴结肌肤证"
"13456","风热上扰证"
"13457","血瘀证"
"13458","血瘀证"
"14150","阳虚痰凝证"
"13459","血瘀证"
"13460","痰瘀互结证"
"13461","湿热蕴结肌肤证"
"13462","脾虚食积证"
"13463","风湿蕴肤证"
"13464","风热上扰证"
"13465","肾阳虚证"
"13466","食伤脾胃证"
"13467","小儿虫积证"
"14151","痰停中脘证"
"14152","脾虚痰湿证"
"14153","心阳暴脱证"
"14154","肾阴虚证"
"14155","血瘀证"
"14156","风湿痹阻证"
"14157","血瘀证"
"14158","脾气虚证"
"14159","风寒表证"
"14160","肝肾亏虚证"
"14161","肺肾阴虚证"
"14162","虫毒袭肤证"
"14163","大肠热结证"
"14164","痰瘀阻肺证"
"14165","湿毒蕴结肌肤证"
"14166","寒湿痹阻证"
"14167","虫毒袭肤证"
"14168","脾肾阳虚证"
"14169","风热郁滞肌肤证"
"14170","膀胱湿热证"
"14171","肝胆湿热证"
"14172","大肠湿热证"
"14175","风热上扰证"
"14891","阴虚血热证"
"14173","湿毒蕴结肌肤证"
"14174","风热痰毒证"
"14176","血瘀证"
"14177","肝火上炎证"
"14178","肝火上炎证"
"14179","肾精不足证"
"14180","肝火上炎证"
"14181","风热上扰证"
"14182","风热上扰证"
"14183","风热上扰证"
"14184","肝火上炎证"
"14185","风热上扰证"
"14186","风热上扰证"
"14187","心火亢盛证"
"14188","风热上扰证"
"14189","肝火上炎证"
"14190","风热上扰证"
"14191","风热上扰证"
"14192","风热上扰证"
"14193","风热上扰证"
"14194","肾气不固证"
"14195","肾阳虚证"
"14196","肾阳虚证"
"14197","肾气不固证"
"14198","肾阳虚证"
"14199","肾气不固证"
"14200","肾气不固证"
"14201","血脱证"
"14202","肾阳虚证"
"14203","阳虚血瘀证"
"14204","气滞血瘀证"
"14205","血瘀证"
"14206","血瘀证"
"14207","血热证"
"14208","血瘀证"
"14209","风痰证"
"14211","肝火上炎证"
"14212","痰热内扰证"
"14213","寒湿痹阻证"
"14214","脾胃湿热证"
"14215","肺热炽盛证"
"14216","痰热动风证"
"14217","热痰证"
"14218","脾胃湿热证"
"14219","毒壅上焦证"
"14220","血热证"
"14221","阴虚内热证"
"14222","肌肤瘀滞证"
"14223","痰热壅肺证"
"14224","痰热壅肺证"
"14225","痰浊阻肺证"
"14226","脾肺阳虚证"
"14227","风热上扰证"
"14945","虫毒湿热结肤证"
"14228","肺热炽盛证"
"14229","气滞血瘀证"
"14230","血瘀动血证"
"14231","虚阳浮越证"
"14232","脾阳虚证"
"14233","血瘀证"
"14234","血瘀证"
"14235","瘀血痹阻证"
"14236","脾气下陷证"
"14237","血瘀证"
"14238","痰瘀互结证"
"14239","风热上扰证"
"14240","风热上扰证"
"14241","小儿虫积证"
"14242","小儿虫积证"
"14243","小儿虫积证"
"14244","阳虚毒滞证"
"14245","冲任瘀阻证"
"14246","冲任瘀阻证"
"14247","风痰证"
"14248","风毒袭肤证"
"14249","湿痰证"
"14250","痰浊阻肺证"
"14251","湿痰证"
"14252","风痰证"
"14253","肾阳虚证"
"14254","风痰入络证"
"14255","风中经络证"
"14256","风痰证"
"14257","痰湿痹阻证"
"14258","风热上扰证"
"14259","痰热壅肺证"
"14260","痰热互结证"
"14261","风痰入络证"
"14262","痰浊阻肺证"
"14263","脾虚湿困证"
"14264","胃寒证"
"14265","湿热内蕴在"
"14266","肝胃不和证"
"14267","脾胃阳虚证"
"14268","脾阳虚证"
"14269","血瘀证"
"14270","脾虚水停证"
"14271","寒湿困脾证"
"14272","脾虚湿困证"
"14273","寒湿困脾证"
"14274","胃寒证"
"14275","脾胃气虚证"
"14276","脾胃阳虚证"
"14277","肝胃不和证"
"14278","气滞证"
"14279","脾虚湿困证"
"14280","肾气不固证"
"14281","气滞证"
"14282","肝肾亏虚证"
"14283","肝肾亏虚证"
"14284","脾胃气虚证"
"14285","血瘀证"
"14286","肾精不足证"
"14287","肝肾亏虚证"
"14288","肝肾亏虚证"
"14289","肾阳虚证"
"14290","肾气虚证"
"14291","阳虚痰凝证"
"14292","阳虚痰凝证"
"14293","肾精不足证"
"14294","风轮湿热证"
"14295","气血两虚证"
"14296","肾阳虚证"
"14297","肾精不足证"
"14298","冲任虚寒证"
"14299","肾阳虚证"
"14300","心肾气虚证"
"14301","阴虚内热证"
"14302","肾阳虚证"
"14303","寒饮停肺证"
"14304","寒饮停肺证"
"14305","风寒犯肺证"
"14306","肾阳虚证"
"14307","肾阳虚证"
"14308","小儿肾气虚弱证"
"14309","肺肾阳虚证"
"14310","肾精不足证"
"14311","肺气虚证"
"14312","风寒犯肺证"
"14313","风寒犯肺证"
"14314","肾阳虚证"
"14316","心胃火盛证"
"14317","肺气虚证"
"14318","湿热蕴结肌肤证"
"14320","肾精不足证"
"14321","肺气虚证"
"14322","肺气虚证"
"14324","脾胃虚寒证"
"14325","肾阳虚证"
"14327","肝胆湿热证"
"14328","血瘀证"
"14329","痰热互结证"
"14331","肺热炽盛证"
"14333","血虚生风证"
"14334","肝风内动证"
"14335","肝风内动证"
"14336","风热上扰证"
"14337","阴虚内热证"
"14339","肝阳上亢证"
"14341","胃寒证"
"14343","风痰证"
"14344","脾肾阳虚证"
"14346","虚阳浮越证"
"14347","脾气下陷证"
"14349","阴虚肺燥证"
"14350","肺热炽盛证"
"14351","风痰证"
"14352","血虚风动证"
