1512,呕吐,吐逆,脾胃阳虚,临床表现饮食稍凉或稍多即吐，时作时止，面色苍白，倦怠乏力，喜暖恶寒，四肢不温，口干不欲饮，大便溏薄，舌质淡，脉濡弱。,辨证提要①本证以饮食稍凉或稍多即呕吐，时发时止，四肢不温为辨证要点。②脾阳虚久.累及肾阳，可见完谷不化，四肢逆冷，腰膝酸软等症。,理法概要脾胃阳虚，水谷失腐；复因阴寒内盛，凝滞气机，浊阴上逆而发病。,治宜温中健脾，和胃降逆为法。,理中汤加味,党参:12克;内术:9克;干姜:6克;甘草:3克;丁香:6克;柿蒂:12克;,TRUE
1513,呕吐,吐逆,胃阴不足,临床表现呕吐反复发作，时作干呕，口干咽燥，似饥不欲食，舌红、少津、无苔，脉细数。,辨证提要①辨证要点：呕吐反复发作.时作干呕.口干咽燥，舌红无苔。②辨病因：胃阴不足之呕吐有热病后期伤津，或肝郁化火伤津之别.应结合病因明辨之。③若胃阴大伤.可见烦渴喜饮，肌肤祜燥，大便燥结，舌红无苔；舌有裂纹，甚或为镜面舌。④亦有阴阳两虚证:大便时干时溏、脘腹冷痛、饥不欲食，食则腹胀；倦怠无力.时作干呕，舌红苔薄；脉沉细数。,理法概要胃阴不足，失于润降而呕吐。,治当滋阴养胃.降逆止呕。,麦门冬汤加味,人参:6克;寸冬:15克;甘草:6克;半夏:6克;粳米:15克;大枣:5枚;,TRUE
1514,反胃,胃反,脾胃阳虚,临床表现食后脘腹胀满，良久吐出宿食，神疲乏力，四肢欠温，面色萎黄，大便溏少，舌质淡，舌体胖大边有齿痕、苔白润，脉缓迟,辨证提要：①辨证要点：脾胃阳虚之反胃以腹满而吐.食欲不振，朝食暮吐，宿食不化，胃脉浮涩或缓迟无力为特点。②辨病势:脾胃阳虚，失于调治，穷必及肾；而致脾肾阳虚证候，但以脾阳虚为主，兼见腹中冷痛，腰膝酸冷等症状。,理法概要本证以脾阳虚弱，胃不磨谷，脾失健运为关键,故宜温中健脾，佐以和胃降逆。,理中汤加味,人参:6克;白术:9克;干姜:6克;丁香:5克;白蔻仁:10克;炙甘草:3克;,TRUE
1516,反胃,胃反,水饮内停,临床表现反胃吐出宿食痰涎，脘闷不食.心悸、头晕目眩，或吐后口渴，饮水不多.小便不利，舌荅白腻，脉弦滑,辨证提要①辨证要点：水饮内停之反胃吐出宿良及痰涎稀液；吐后口渴；饮水心多.时伴心悸、头晕，脉弦滑。②辨病机转化:本证常山恣食生冷，夏日暴饮，困阻中阳而致水饮内停，或脾胃阳虚，水湿不化而致饮停中焦。水饮内停，日久不得温化，伤伐中阳，而出现虚(阳虚)实(水饮)兼挟之局面，临床上应细审其因果关系，辨其孰轻孰重。,理法概要饮为阴邪，应以“温药和之”故对水饮内停之反胃宜温化水饮为主，水饮之形成与脾阳不足密切相关,故治疗水饮内停时不可忽视温健脾胃之环节。,茯苓泽泻汤加减,茯苓:9克;泽泻:12克;桂枝:6克;白术:9克;甘草:6克;生姜:12克;,TRUE
1517,反胃,胃反,痰气交阻,临床表现胃反吐出宿食痰涎.胸膈痞闷，脘胁胀满，忧思恼怒及食后加重，呃逆，嗳气，大便不畅，舌苔白腻.脉沉弦。,辨证提要痰气交阻之反胃多由忧思郁怒所致.故气郁诸病；脉象多沉弦.并且有情绪舒畅则减轻，忧怒则加重之特点。,理法概要痰气互阻中焦，宿食不化、胃气上逆为本证之发病关键,治宜理气化痰；佐以和胃降逆。,导痰汤;五膈宽中汤,陈皮:9克;半夏:9克;丁香:6克;砂仁:9克;青皮:12克;茯苓:12克;厚朴:15克;枳实:6克;胆南星:6克;白蔻仁:6克;炙甘草:5克;,TRUE
1518,反胃,胃反,胃中积热,临床表现胃反吐出宿食混浊酸臭，心烦口渴，口臭，面红，便秘，舌红、苔黄或黄腻；脉滑数。,辨证提要①辨证要点:《素问；至真要大论篇》中记载“诸转反戾，水液浑浊，皆属热。”今吐出物混浊粘液酸臭，故为热证。舌红、苔黄为热象。②辨酒积湿热证:本证由于酒食不节损伤脾胃，湿热交阻中焦而成，以头身困重，心中懊恼而热，频频欲吐为特点，应与胃中积热证之反胃区别,理法概要本证主要由于胃中积热，损伤胃气所致。,治以清胃泄热，佐以和胃降逆。,竹茹汤加减,半夏:6克;陈皮:6克;竹茹:15克;杷叶:12克;山栀子:12克;,TRUE
1519,反胃,胃反,胃阴不足,临床表现食入后良久反出，吐物宿食兼及少量浊液；口干唇燥，形体消痩，大便干结，舌红少苔或舌苔花剥，脉细无力。,辨证提要①辨证要点：胃阴不足之反胃吐物宿食兼及少量浊液、口干唇燥，形瘦便结，舌红少苔。②辨病因:素体阴虚，复因酒色过度，或恣食辛香炙煿之品，或热病日久未愈，或气郁化火伤及胃阴，皆可致胃阴不足证。③辨病势:脾为胃行其津液，脾胃同居中焦，胃阴不足，日久必夺脾气，而致气阴两虚之证候。,理法概要胃中阴液不足，致便胃不能腐熟水谷，食宿胃中良久而吐出。,故宜濡养胃阴，和胃降逆。,麦门冬汤,麦冬:15克;半夏:5克;人参:5克;甘草:3克;梗米:15克;大枣:5枚;,TRUE
1520,反胃,胃反,瘀血内结,临床表现脘腹胀满.食后尤甚，上腹或有积块，脘腹刺痛拒按，朝食暮吐，暮食朝吐，吐出宿食或褐色粘液，或吐血便血，舌质紫暗或有瘀点，脉弦涩。,辨证提要①辨证要点:食入格阻不化而反出，胸脘刺痛拒按，痛有定处为其特点。②辨变证:瘀血内结证多见诸反胃后期，若吐血频频，往往导致气随血脱之危候。,理法概要瘀血既是致病因素，又是反胃整个病理变化过程中之产物，无论气虚、阳虚、阴虚和痰气交阻皆可致瘀,故在治疗上虽然以活血祛瘀为主，但是临床上应细审病机，以求其所属以治之。,膈下逐瘀汤,当归:10克;川芎:6克;桃仁:15克;红花:9克;赤芍:9克;元胡:9克;五灵脂:10克;乌药:5克;枳壳:5克;香附:10克;甘草:5克;,TRUE
1521,吐血,呕血,胃热壅盛,临床表现吐血量多，色鲜红或紫红，夹有食物残渣.大便色黑如柏油样.吐血前常有口渴多饮.胸脘满闷、胃脘胀痛，口臭便秘等证，舌红、苔黄，脉滑数。,辨证提要①辨证要点:吐血量多，色鲜红或紫红，夹有食物残渣.口渴。②辨体质:素体阳盛者，复因嗜食辛辣醇酒等，损伤胃络，导致本证。③辨转归：胃热壅盛导致的吐血为实证，但热盛可以伤阴，且热迫血行，在大量出血之后，则会导致阴血亏损，虚火内生，转为阴虚火旺证。或因失血过多，气随血耗，转为气虚阳微证。,理法概要胃热壅盛，灼伤胃络，迫血上溢，而致吐血。,宜清胃泻火，凉血止血,泻心汤加味,黄连:12克;黄芩:10克;大黄:10克;生石膏:30克;栀子:10克;丹皮:12克;大小蓟:12克;侧柏叶:10克;生甘草:3克;,TRUE
1522,吐血,呕血,肝火犯胃,临床表现吐血色红或紫暗，脘胁胀痛.口干苦，心烦易怒；少寐多梦，或频作呃逆，舌质红、苔薄黄，脉弦数。,辨证提要①辨证要点:吐血色红或紫暗.脘胁胀痛，心烦易怒.②辨体质:患者素体肝旺，复因郁怒，使肝火暴盛，横逆犯胃，灼伤胃络，导致本证。③辨转归:肝火亢盛之证，由于火邪伤阴，迫血妄行，则可伤及阴血.形成阴虚火旺证，或因失血过多，气随血耗，转为气虚阳微证。,理法概要本证乃肝火横犯胃腑，灼伤胃络、迫血妄行而致。,治宜泻肝清胃，凉血止血。,龙胆泻肝汤;泻心汤加减,龙胆草:15克;黄芩:12克;黄连:12克;栀子:12克;大黄:10克;生地:15克;丹皮:12克;大蓟:12克;小蓟:12克;旱莲草:15克;生甘草:5克;,TRUE
1523,吐血,呕血,阴虚火旺,临床表现吐血色红量多，反复不止，胃脘隐痛.面色潮红，咽干盗汗，五心烦热，少寐多梦，耳鸣腰酸，大便黑，舌红、少苔，脉细数,辨证提要①辨证要点:吐血色红量多，反复止，五心烦热。②辨体质:素体阴虚.复感燥热，或食辛辣，以致火旺伤络，导致本证。,理法概要阴虚火旺，灼伤胃络，迫血妄行，发为吐血。,治宜滋阴降火。凉血止血。,玉女煎加味,生地:18克;熟地:18克;知母:12克;麦冬:12克;石膏:30克;丹皮:12克;旱莲草:12克;紫珠草:10克;大蓟:10克;小蓟:10克;人黄:5克;川牛膝:15克;,TRUE
1524,吐血,呕血,气虚血溢,临床表现吐血绵绵不止.血色淡而不鲜，胃脘隐痛喜按，神疲乏力.心悸气短；食少纳差，面色苍白.腹胀.大便溏而色黑，舌质淡、苔白，脉细弱。,辨证提要①辨证要点：吐血缠绵不止，血色淡而不鲜.胃脘隐痛喜按，食少神疲上。②辨转归：患者反复出血，气随血耗.气损及阳，则可转为阳气衰微证。,理法概要脾气亏虚；统血无权，血液外溢，而致吐血。,治宜健脾益气摄血,归脾汤加减,党参:15克;白术:12克;茯苓:10克;黄芪:18克;当归:12克;阿胶:10克;枣仁:20克;桂圆肉:30克;仙鹤草:20克;白芨:15克;炮姜炭:15克;乌贼骨:20克;炙甘草:3克;,TRUE
1525,吐血,呕血,瘀阻胃络,临床表现吐血血色紫黑有瘀块，胃脘刺痛，痛有定处而拒按，面色晦黯，舌紫暗有瘀斑，脉涩。,辨证提要①辨证要点:吐血，血色紫黑有瘀块，胃脘刺痛拒按，舌紫暗有瘀斑。②辨病史:患者病程日久，或有外伤史。,理法概要本证由瘀阻胃络，血不归经，溢于脉外而致。,治宜活血化瘀止血。,血府逐瘀汤加减,桃仁:12克;红花:10克;川芎:10克;川牛膝:15克;当归:12克;生地:12克;赤芍:12克;茜草:12克;白芨:12克;大黄:5克;三七粉:2克（冲服）;,TRUE
1526,吐酸,,寒湿中阻,临床表现口吐酸水，胸膈满闷，胃脘痞塞，不思饮食，身重困倦，舌苔白滑或腻，脉沉缓。,辨证提要①辨证要点：口吐酸水，胸膈满闷.胃脘痞塞不适等。②辨外感内伤：本证既可由过食生冷而作，亦可由外感寒邪所致。宜结合病史明辨之。,理法概要寒湿阻滞中焦.阳气被遏，胃失和降.脾运失职.浊滞作酸,治宜温化寒湿.和胃制酸,平胃散加味,苍术:12克;厚朴:10克;陈皮:12克;甘草:6克;干姜:9克;大枣:5枚;吴茱萸:8克;乌贼骨:12克;,TRUE
1527,吐酸,,饮食积滯,临床表现吐酸频发，胃中烧灼，嗳气臭腐.胃脘胀满拒按，厌食，苔黄而腻，脉滑。,辨证提要①辨证要点:吐酸频发，嗳气臭腐，厌食。②辨病因:饮食所伤有伤肉食、伤面食、伤酒食之别。,理法概要饮食积滞于胃腑，不得运化.蕴郁化热则自腐作酸,治宜消导和胃，降逆止酸。在消导之时，应佐以理气之法，以提高疗效。,曲麦枳术丸加味,神曲:12克;麦芽:12克;枳实:10克;白术:12克;煅瓦愣:15克;莱菔子:12克;黄连:3克;吴茱萸:8克;,TRUE
1528,吐酸,,肝胃郁热,临床表现吐酸时作，恶心呕吐.心烦易怒，口干口苦，胁肋胀痛，胃脘嘈杂，舌红、苔黄，脉弦数,辨证提要①辨证要点:吐酸时作，胁肋胀痛，冑脘嘈杂，口苦，随情志的变化而加重。②辨转归：郁热日久可以伤耗胃阴，致吐酸时作，夜间尤甚.口干不欲多饮，舌质红绛少苔。,理法概要肝郁化火.肝火犯胃，郁热蕴结胃腑.胃失和降而致吐酸,故治以清泄肝火，和胃制酸,化肝煎;左金丸加减,黄连:15克;吴茱萸:5克;青皮:15克;陈皮:15克;芍药:20克;丹皮:10克;栀子:10克;泽泻:9克;贝母:10克;,TRUE
1529,吐酸,,脾胃虚弱,临床表现呕吐酸水，纳差腹胀，喜温喜按.大便稀溏，倦怠乏力，少气懒言，舌质淡苔薄白；脉弱无力。,辨证提要①辨证要点:呕吐酸水，纳差腹胀。②辨正虚挟实:若在脾胃虚弱表现的基础上，兼见嗳气臭腐，吐酸频发，厌食，舌苔厚腻，属胃虚挟食滞;若兼见胃脘痞满，吐酸或呕吐痰涎，舌苔白腻，为胃虚挟杂痰湿;若兼见嘈杂烧心，吐酸量多，口干口苦，舌苔黄厚，为胃虚挟肝郁化火。,理法概要脾胃亏虚，运化失职，饮食不能运化成水谷精微，反蕴积作酸。,治应健脾益气，和胃制酸。运化无力则食积难化，故宜佐以消食助运之品。,香砂六君子汤加味,党参:15克;白术:10克;茯苓:15克;木香:9克;砂仁:6克;炙甘草:6克;陈皮:10克;半夏:12克;乌贼骨:10克;吴茱萸:8克;,TRUE
1530,嘈杂,,痰热扰胃,临床表现嘈杂而兼恶心吐酸，口渴喜冷，心烦易怒或胸闷痰多，多食易饥或似饥非饥.胸闷不思饮食，舌质红，舌苔黄而干，脉滑数,辨证提要①辨证要点:本证发病急，病程短，心烦易怒，多食易饥，舌红苔黄而干。②辨病因:本证多由过食辛辣，或醇酒厚味，伤及胃腑，积滞不化;或忧思恼怒，肝失调达，郁而化热，横犯胃土而发。,理法概要本证以痰热内扰胃腑为基本病机,治宜清热化痰，和胃降逆,黄连温胆汤加味,陈皮:9克;半夏:12克;茯苓:15克;竹茹:15克;枳实:10克;黄连:6克;栀子:10克;生姜:5片;大枣:3枚;,TRUE
1531,嘈杂,,脾胃气虚,临床表现嘈杂时作时止，口淡无味，食后腹胀，体倦乏力，舌淡白苔薄，脉虚弱。,辨证提要①辨证要点：本证起病缓，病程较长，多见于年老体虚之人，嘈杂时作，体倦乏力，舌淡脉弱。②辨病因:本证多因素体虚弱，或饮食劳倦而致胃虚气逆而发。,理法槪要本证以脾胃气虚，胃失和降为主要病机,治以益气健脾和胃为法,香砂六君子汤,党参:10克;白术:10克;茯苓:15克;木香:9克;砂仁:9克;甘草:6克;陈皮:10克;半夏:10克;,TRUE
1532,嘈杂,,胃阴不足,临床表现嘈杂时作，口干舌燥，不思饮食或饥不欲食，食后饱胀，大便干燥，舌红、少苔或无苔，脉细数。,辨证提要①辨证要点：口干舌燥，饥不欲食，舌红少苔，脉细数。②辨病因:本证多见于温热病后期，热伤胃津，胃失濡润，和降失职而发。,理法概要胃阴不足之嘈杂，主要矛盾在干胃阴亏虚，胃失濡润.,治当复其阴津，滋养胃阴,益胃汤,沙参:24克;麦冬:15克;生地黄:15克;玉竹:12克;冰糖:5克;,TRUE
1533,嗳气,倒饱,寒邪犯胃,临床表现嗳气深沉有力，胃脘胀闷不适，得热则减，遇寒更甚，或伴头痛、恶寒身热；舌苔白润，脉象沉缓,辨证提要①辨证要点:发病突然，遇寒则甚，得热可缓，多有受凉病史。②辨病因：外感寒邪者，多有恶寒身热之表证；内伤生冷者，每有恣食生冷之诱因，而无表证,理法概要寒邪内客于胃，胃失和降，浊气上逆。,治宜温中散寒，和胃降逆。,良附丸;二陈汤加味,良姜:10克;香附:12克;陈皮:10克;半夏:10克;茯苓:15克;厚朴:10克;甘草:3克;,TRUE
1534,嗳气,倒饱,饮食停滞,临床表现食后嗳气，气味酸腐而臭.胸脘痞闷，不思饮食，大便臭秽不爽，或秘结不通，舌苔厚腻，脉滑实。,辨证提要①辨证要点:嗳气酸腐而臭，胸脘痞闷不食，并有伤食的病史。②辨病因:饮食所伤，有伤肉食、面食、生冷和酒之别，应追溯病史而辨之。③辨体质:食滞中焦每因体质强弱之不同而转化各异，如素体强壮或胃热偏盛，食积易于化热;脾虚之人易伤生冷.食积易从寒化,理法概要饮食不节，损伤脾胃，运化失常，食滞中焦，浊气上逆。,治宜消食导滞，和胃降逆。,保和丸加味,神曲:15克;焦山楂:15克;炒莱菔:12克;陈皮:10克;半夏:10克;茯苓:15克;连翘:15克;枳实:10克;,TRUE
1535,嗳气,倒饱,肝胃不和,临床表现嗳气频作，胸胁胀满不舒，或见脘胀纳差，每因情志不畅而诱发或加重，舌苔薄白，脉弦。,辨证提要①辨证要点:嗳气频作，每因情志剌激而发，胸胁胀满，脉弦。②辨肝郁与肝火:前者属于肝气郁结，失于条达，木郁土壅，胃失和降，证见暧气纳呆，胸胁胀满，精神抑郁;后者系肝火偏旺，横逆于胃，肝胃气逆，证见嗳气频频，面红目赤，急躁易怒。,理法概要肝气郁结，疏泄失常，胃失和降。,治宜疏肝解郁，理气和胃.,柴胡疏肝散加味,柴胡:10克;枳壳:12克;香附:12克;川芎:10克;白芍:15克;陈皮:10克;半夏:10克;甘草:5克;,TRUE
1536,嗳气,倒饱,脾胃虚弱,临床表现嗳气时作时止，嗳声低微，神疲乏力，面色无华，舌质淡、苔白润，脉沉缓无力,辨证提要①辨证要点:嗳声低微，神疲乏力，舌质淡，脉沉缓无力。②辨病势:脾胃虚弱，初为气虚，久则伤阳，面致脾胃虚寒，穷必及肾而见脾肾阳虚，临证宜详辨之.③辨虚实夹杂:脾胃虚弱，纳化无力，或食积不化，或水湿内停而见脾虚挟食或脾虚湿盛虚实错杂之证,理法概要脾胃虚弱，运化无力，升降失常，胃气上逆。,治宜健脾益气，和胃降逆,香砂六君子汤加味,木香:10克;砂仁:10克;陈皮:10克;半夏:10克;党参:15克;白术:12克;茯苓:15克;甘草:5克;,TRUE
1537,厌食,恶食,寒湿困脾,临床表现食欲不振，泛恶欲呕，脘腹胀闷，或腹痛便溏，头重身困，或畏寒肢冷，舌苔白腻，脉濡而缓。,辨证提要①辨证要点:发病急骤，食少纳呆，泛恶欲呕，脘闷身困，多发于夏秋之季。，②辨病因：外感寒湿之邪者，多有表证，并有衣着不慎，露宿若凉之病史；因食生冷者；少见表证.而有寒湿之偏胜。寒重者喜温喜热;湿胜者脘闷身困，舌苔厚腻.③辨体质:素体脾虚者；易感寒邪;湿盛者易伤生冷，而致湿困中焦。前者挟虚，后者属实.,理法概要寒湿困脾，中阳被遏，脾胃不和，纳化失司。,治疗重在散寒化湿，醒脾开胃,藿香正气散加减,藿香:10克;苏叶:10克;白芷:10克;陈皮:10克;半夏:10克;厚朴:9克;白术:12克;茯苓:15克;甘草:3克;生姜:3片;大枣:5枚;,TRUE
1538,厌食,恶食,宿食内停,临床表现厌食、恶闻食臭，或呕吐食物.嗳气酸腐.脘腹胀满，或大便不调，舌苔厚腻，脉滑。,辨证提要①辨证要点:恶闻食臭.嗳气酸腐.有伤食的病史。②辨病因:饮食所伤，有伤肉、伤面、伤酒和伤生冷之別.应详查病史而辨之。③辨病程:初得者多实多热;病久者多挟脾虚,理法概要暴饮暴食.食滞于胃.脾运不及，附滞气机,治宜消食化积。可因势利导，有上逆之者，吐而越之；存坚积形成者，导而下之;伤于生冷者，温而散之;食积化热者，清而泄之,保和丸加味,神曲:15克;焦山楂:15克;炒莱菔子:12克;陈皮:10克;半夏:10克;茯苓:12克;连翘:15克;,TRUE
1539,厌食,恶食,湿热中阻,临床表现不思饮食，厌油腻，脘腹痞闷，周身惓怠.大便溏而不爽，舌质红.苔黄腻，脉濡数。,辨证提要：①辨证要点：不思食，脘痞身困，多发于夏秋季节或素喜肥甘辛辣之人。②辨湿热孰轻孰重：热重于湿者，烦渴欲饮.舌红.苔黄、脉滑数:湿重于热者，脘腹痞闷.身困倦怠，渴不欲饮，苔腻微黄.脉濡数。③辨寒热：寒湿困脾和湿热中阻，二者同为湿邪致病；但性质不同，一寒一热。前者多因贪凉饮冷或素体脾虚而致寒湿内侵，中阳被困，证见纳呆不食.口粘不渴；舌淡苔白;后者多因过食肥甘辛辣蕴生湿热；阻滞中焦；证见脘闷纳呆，烦渴欲饮，大便不爽，舌红苔黄腻，脉数.,理法概要湿热内蕴，壅阻气机，脾胃不和，升降失调，纳化失司,治宜清热利湿，热重者以清热为主.湿盛者以利湿为要。既不可过用苦寒伤胃碍湿；亦不可过于香燥助其热势。,二仁汤加味,杏仁:12克;白蔻仁:12克;薏苡仁:30克;滑石:30克;通草:10克;竹叶:10克;厚朴:10克;半夏:10克;,TRUE
1540,厌食,恶食,肝脾不调,临床表现不思饮食.脘胁胀满或痛，嗳气频频，精神抑郁善太息，或烦躁易怒，舌苔薄白，脉弦。,辨证提要①辨证要点:不思饮食，脘胁胀满，每因情志因素而病加。②辨脾与胃：肝气犯胃与肝脾不调二者虽同属肝病，然有虚实之分。前者系肝气郁结，横逆于胃，胃失和降.肝胃气逆而见嗳气、呃逆等症；病多实多热;后者属肝郁脾虚，运化失职，证见纳呆，痞满，大便不实。,理法概要肝气郁结，气机不畅，脾失健运，治宜疏肝健脾。若属暴怒伤肝，横逆于胃者，治宜泻肝和胃。,治宜疏肝健脾。治宜泻肝和胃.,逍遥散加味,当归:12克;白芍:15克;柴胡:10克;白术:12克;茯苓:15克;炙甘草:6克;煨姜:5克;薄荷:3克;,TRUE
1541,厌食,恶食,胃阴不足,临床表现饥不欲食，胃脘嘈杂，唇干舌燥，口渴喜饮，大便干结，小便短少，舌红苔少乏津，脉细或细数。,辨证提要①辨证要点:饥不欲食.口渴喜饮.舌红、少苔，多见于热病后期或吐泻太过者。②辨气阴两虚证：胃阴不足，迁延日久，阴损及气者，可兼见气短懒言，神疲乏力；舌淡红，无苔。,理法概要胃阴不足.胃失濡润，不能腐谷化物而致饥不能食。,治宜养胃生津。,益胃汤加味,沙参:15克;麦冬:12克;生地黄:15克;玉竹:20克;冰糖:30克;花粉:30克;山楂:15克;生甘草:6克;,TRUE
1542,厌食,恶食,脾胃气虚,临床表现不思饮食，少食即胀，气短懒言.四肢倦怠，神疲乏力，甚则大便溏薄，舌质淡红；苔薄白，脉缓而弱。,辨证提要①辨证要点:不思饮食.少食即胀，神疲乏力。②辨病势:脾胃气虚日久，易致阳虚，而兼见四肢不温，畏寒喜暖等脾胃虚寒之象。若脾虚不食，气血生化乏源，日久而致气血两亏，证见形瘦神疲，面色无华，心悸等症。③辨虚实夹杂:若脾虚运化无力，而致水湿内停，证见身困乏力，泛恶欲呕;若脾虚不能化物，食滞于内可致脘腹胀闷，嗳气酸腐,理法概要脾胃虚弱，纳化无力。,治宜健脾益气，并视其病情，酌用温阳、化湿、消食等法,香砂六君子汤加味,党参:15克;白术:12克;茯苓:20克;陈皮:10克;半夏:9克;木香:6克;砂仁:9克;炙甘草:10克;,TRUE
1543,消渴,,燥热伤肺,临床表现烦渴喜饮，随饮随渴，口舌干燥，小便频数，大便干结，舌边尖红赤.苔薄黄，脉洪数。,辨证提要①辨证要点:本型多见于发病初期.起病急，病程较短，烦渴喜饮量多，口舌干燥。②辨虚实:烦渴多饮有阴虚失濡和燥热津伤的不同.前者为虚，后者为实。阴虚失濡多兼见小便频数，潮热颧红，盗汗，舌嫩红少苔，脉细数多为下消证；与本证烦渴喜饮.舌红脉数的燥热实证不同。,理法概要燥热内盛，伤及肺阴，肺失治节肃降之职.气化失常,治宜清热润肺，生津止渴,消渴方加减,天花粉:40克;黄连:6克;生地:30克;藕汁:30克;麦冬:15克;葛根:20克;知母:10克;,TRUE
1544,消渴,,胃火消中,临床表现多食易饥，口渴多饮.小便量多.形体消瘦.或大便秘结，苔黄燥，脉洪滑。,辨证提要①辨证要点:多食易饥，形体消瘦，苔黄燥，脉洪滑。@辨体质:本证常发于素体阳盛，体质壮实之人，易于化火生热。或上消不解引动胃火.皆为实热证。③辨转化:若病久热盛伤津，津伤阴亏，可见知饥少食.鼻咽干燥，舌红少苔，脉细数。若津伤及气.可致气明两虚。,理法概要胃火炽盛，消灼水谷.火盛伤津，肠道失濡。,治宜清胃润燥之法，不可攻下。,白虎加人参汤加味,石膏:30克;知母:20克;粳米:30克;甘草:10克;人参:10克;葛根:10克;黄芩:6克;芦根:15克;玄参:15克;麦冬:15克;,TRUE
1545,消渴,,脾胃气虚,临床表现食入量少；渴饮不多，溲清而甘；大便溏泻，体倦乏力，舌淡脉弱。,辨证提要①辨证要点:食入量少，渴饮不多，体倦便溏，见于病程较长.素体虚弱之人。②辨转化:脾胃气虚运化失职，精微直下，肾失所养，久则脾虚及肾，易转为下消之证。,理法概要脾气亏虚、运化失职，不能化生津液滋润脏腑而生消渴。,治宜健脾和胃，摄精生津。应选甘淡养胃升清之品，忌用温燥之法。,参芩白术散加味,党参:15克;白术:30克;茯苓:15克;白扁豆:30克;甘草:6克;葛根:15克;山药:30克;藿香:10克;黄连:9克;黄精:30克;,TRUE
1546,消渴,,阴虚火旺,临床表现尿频量多，尿甜小便混浊如脂膏，腰膝酸软，口舌干燥，烦躁失眠，午后低热，盗汗，遗精，舌红、少苔。脉细数。,辨证提要①辨证要点:小便混浊如脂膏，尿频尿甜量多，腰酸遗精。②辨诱因：多由劳欲过度或过服温热药物.致肾阴亏竭，龙雷火升发为消渴。本证以火旺阳亢为标，阴精亏竭为本.③辨有火无火:本证应与单纯的肾阴虚证相区别。两者虽皆有肾阴亏虚的表现.但在程度上有差别。本型阴亏严重，且火旺症状显著。治疗应合降火，引火归元之法。,理法概要本证肾阴不足是其根本.虽有火旺之象,治应壮水之主以制阳光，不可过用苦寒。,左归饮加减,熟地:30克;枸杞:15克;山药:40克;山茱萸:20克;茯苓:15克;玄参:10克;泽泻:20克;甘草:6克;肉桂:3克;,TRUE
1547,消渴,,阴阳两虚,临床表现小便频数量多色清，甚或饮一溲二，口渴少饮，面色黧黑或浮肿或消瘦，阳萎早泄或遗精，腰膝酸软，形寒肢冷，舌淡苔白，脉沉细无力。,辨证提要①辨证要点:小便频数量多色清。或饮一溲二，腰膝酸软，形寒肢冷.舌淡.脉沉细无力.②辨病势:本证多由下消证肾阴虚极，阴损及阳，致肾阳亦虚，为消渴病发展的严重阶段，预后较差。③辨兼夹:本型多见于消渴病的晚期，其病情复杂，多虚实错杂，或寒热夹杂.多表现为上、中、下消症状交错出现，须辨清标本先后主次。,理法概要肾中阴阳两虚.治当温阳益肾。正加《景岳全书》所说:“善补阳者；必于阴中求阳，则阳得阴助而生化无穷;善补阴者，必于阳中求阴.则阴得阳升而泉源不竭。,治当温阳益肾,肾气丸,附子:10克;肉桂:5克;熟地:40克;山药:30克;山萸肉:15克;丹皮:10克;茯苓:60克;泽泻:10克;,TRUE
1548,腹痛,,寒邪内积,临床表现腹痛卒然，疼痛剧烈，遇冷加剧，得温略减，大便溏薄，小便清利，口不渴，舌苔薄白，脉弦紧,辨证提要①辨证要点:起病急暴，遇冷加重，得温痛减，口不渴，②辨体质:素体脾虚，外感寒邪，更损脾阳，可兼见四肢不温，喜暖喜按;若素体肾阳不足，寒邪内侵，则兼见脐腹剧痛难忍，四肢厥逆;若体质尚可，外寒较甚，可兼身体疼痛，或恶寒。,理法概要本证为寒邪内侵，阳气不通，气血被阻所致,故治宜温中散寒.,正气天香散,干姜:10克；紫苏:10克；陈皮:10克；乌药:20克;香附:30克;,TRUE
1549,腹痛,,热结肠胃,临床表现腹痛暴急，阵发加剧.胀痛拒按.口干引饮，大便秘结.或下利臭秽，小便黄赤，舌苔黄腻或焦黄，脉弦数。,辨证提要①辨证要点:发病突然.阵发剧痛，胀满拒按，大便秘结。②辨转化:湿热食滞，壅积肠腑；气血凝滞，瘀热内结，肉腐成脓.酿成肠痈，症见右下腹处压痛明显，触及包块；发热呕吐，腹壁拘急。,理法概要本证乃热结肠胃，腑气不通所致。,故治宜清热通腑。,大承气汤,生大黄:12克;厚朴:9克;枳实:10克;芒硝:10克;,TRUE
1550,腹痛,,饮食停积,临床表现腹部胀痛拒按、食后加重，痛甚欲便，便后痛减，嗳腐厌食，甚则呕恶，舌苔厚腻，脉沉滑。,辨证提要①辨证要点:腹痛胀满拒按，厌食呕恶，食后痛重，便后痛减.②辨部位:本病证当与食积胃痛辨别。胃痛的部位在上腹胃脘近心窝处，而腹痛的部位则指胃脘以下，耻骨毛际以上部位发生的疼痛，二者是有区别的.,理法概要饮食不节，食积腹中，肠胃壅滞而致本证。,故治宜消食导滞。,保和丸加味,炒山楂:30克;半夏:10克;茯苓:30克;陈皮:12克;莱菔子:30克;连翘:10克;神曲:15克;川朴:12克;,TRUE
